Date,Entries Published,Libraries Created,Unlinked Translations,Drafts,Pending Review,Pending Verification,Pending Transcription,Need Formatting,Total Entry Relationships,Books Added,Collections updated,Total Books,Profiles Created,Profiles Updated,Total Authors,Translations Recorded,Translations Updated,Total Translations,Definitions Created,Terminologies Updated,Total Terminologies Recorded,Libraries Updated,Total Libraries,Tags Created,Tags Updated,Total Tags,Database Size,Bookshelf Size,Total Contributors
6/9/2022 0:25:18,1,0,107,5447,31343,401,86,271,7604,0,0,1320,0,1,437,1,1,103129,0,0,651,0,55,0,0,1149,240.36 MB,12.49 GB,333
6/10/2022 0:02:03,8,0,107,5447,31342,403,86,271,7609,0,0,1320,0,0,437,8,7,103137,0,0,651,0,55,0,0,1149,240.40 MB,12.49 GB,333
6/11/2022 0:00:17,4,0,107,5447,31342,403,86,271,7609,1,0,1321,1,1,438,1,1,103138,0,0,651,0,55,0,0,1149,240.41 MB,12.49 GB,333
6/12/2022 0:13:43,4,0,107,5448,31342,404,86,271,7609,0,0,1321,0,0,438,11,4,103149,0,0,651,0,55,0,0,1149,240.44 MB,12.49 GB,335
6/13/2022 0:01:18,8,0,107,5453,31342,405,86,271,7615,0,0,1321,0,0,438,28,20,103173,0,0,651,0,55,0,0,1149,240.48 MB,12.49 GB,335
6/14/2022 0:09:45,1,0,107,5453,31342,405,86,271,7615,0,0,1321,0,0,438,3,5,103176,0,0,651,0,55,0,0,1149,240.50 MB,12.49 GB,335
6/15/2022 0:01:28,7,0,107,5457,31344,406,86,271,7617,0,0,1321,0,0,438,17,4,103193,0,0,651,0,55,0,0,1149,240.55 MB,12.49 GB,335
6/16/2022 0:02:34,4,0,107,5457,31344,406,86,271,7617,0,0,1321,0,0,438,1,0,103194,0,0,651,0,55,0,0,1149,240.55 MB,12.49 GB,335
6/17/2022 0:32:23,5,0,107,5457,31345,406,86,271,7618,0,0,1321,0,0,438,3,2,103197,0,0,651,0,55,0,0,1149,240.55 MB,12.49 GB,335
6/18/2022 0:02:48,5,0,107,5459,31345,406,86,271,7619,0,1,1321,0,0,438,4,3,103201,0,0,651,0,55,0,0,1149,240.56 MB,12.49 GB,336
6/19/2022 0:06:09,10,0,107,5461,31345,407,86,271,7620,0,0,1321,0,0,438,28,36,103228,0,0,651,0,55,8,0,1156,240.64 MB,12.49 GB,337
6/20/2022 0:39:26,4,0,107,5463,31346,407,86,271,7620,0,3,1321,0,0,438,14,6,103242,0,0,651,0,55,2,0,1158,240.70 MB,12.49 GB,338
6/21/2022 0:01:35,4,0,107,5465,31347,408,86,271,7620,0,0,1321,0,0,438,6,10,103248,0,0,651,0,55,0,0,1158,240.71 MB,12.49 GB,338
6/22/2022 0:06:47,3,0,107,5465,31348,409,86,271,7621,0,0,1321,0,0,438,2,2,103250,0,0,651,0,55,1,0,1159,240.72 MB,12.49 GB,338
6/23/2022 0:01:53,7,0,107,5465,31348,409,86,271,7621,2,1,1323,1,1,439,1,0,103251,0,0,651,0,55,0,0,1159,240.72 MB,12.50 GB,338
6/24/2022 0:04:36,5,0,107,5466,31348,409,86,271,7621,0,0,1323,0,0,439,2,2,103253,0,0,651,0,55,0,0,1159,240.73 MB,12.50 GB,339
6/25/2022 0:01:39,2,0,107,5466,31348,409,86,271,7621,0,0,1323,0,0,439,0,0,103253,0,0,651,0,55,0,0,1159,240.73 MB,12.50 GB,339
6/26/2022 0:03:22,5,0,107,5466,31348,409,86,271,7621,0,0,1323,0,0,439,2,1,103255,0,0,651,0,55,0,0,1159,240.73 MB,12.50 GB,339
6/27/2022 0:19:01,5,0,107,5485,31355,411,86,270,7641,0,2,1323,0,0,439,43,37,103298,0,0,651,0,55,9,1,1168,240.91 MB,12.50 GB,341
6/28/2022 0:07:54,9,0,107,5486,31355,413,103,270,7647,4,0,1327,1,2,440,36,22,103334,6,3,657,0,55,2,0,1170,241.03 MB,12.51 GB,342
6/29/2022 0:10:15,5,0,109,5487,31359,413,111,270,7647,0,5,1327,0,0,440,25,6,103358,0,2,656,0,55,1,0,1171,241.09 MB,12.51 GB,342
6/30/2022 0:06:03,4,0,109,5489,31361,413,111,270,7648,1,0,1328,0,0,440,11,1,103369,0,0,656,0,55,1,0,1172,241.12 MB,12.51 GB,342
7/1/2022 0:18:56,6,0,109,5489,31361,413,111,270,7648,0,0,1328,0,0,440,0,1,103369,0,0,656,0,55,0,0,1172,241.12 MB,12.51 GB,342
7/2/2022 0:01:34,5,0,109,5494,31364,420,111,270,7678,1,1,1329,0,0,440,39,40,103408,0,0,656,1,55,5,0,1177,241.45 MB,12.51 GB,342
7/3/2022 0:16:48,5,0,109,5499,31367,421,112,271,7681,6,0,1335,0,0,440,62,23,103470,0,0,656,0,55,2,0,1179,241.71 MB,12.51 GB,345
7/4/2022 0:01:50,6,0,109,5505,31380,423,112,271,7687,2,1,1335,0,0,440,63,29,103523,0,0,656,0,55,2,1,1181,241.90 MB,12.51 GB,346
7/5/2022 0:16:36,5,0,109,5513,31382,423,118,271,7692,0,1,1335,0,0,440,41,10,103564,0,0,656,0,55,0,0,1181,242.02 MB,12.51 GB,346
7/6/2022 0:00:38,5,0,109,5513,31382,423,118,271,7692,0,0,1335,0,0,440,0,1,103564,0,0,656,0,55,0,0,1181,242.02 MB,12.51 GB,347
7/7/2022 0:02:50,7,0,109,5513,31382,423,118,271,7692,0,0,1335,0,0,440,0,1,103564,0,0,656,0,55,0,0,1181,242.03 MB,12.51 GB,347
7/8/2022 0:01:17,5,0,109,5515,31382,424,118,271,7697,0,0,1335,0,0,440,10,7,103574,0,0,656,0,55,0,0,1181,242.06 MB,12.51 GB,348
7/9/2022 0:26:59,5,0,109,5515,31382,424,118,271,7697,0,0,1335,0,0,440,0,0,103574,0,0,656,0,55,0,0,1181,242.06 MB,12.51 GB,348
7/10/2022 0:11:19,12,0,109,5523,31388,430,118,271,7721,0,0,1335,0,0,440,50,46,103624,0,0,656,0,55,5,1,1186,242.19 MB,12.51 GB,349
7/12/2022 0:05:36,4,0,109,5547,31397,448,118,272,7741,0,12,1335,0,1,440,55,36,103724,0,0,660,1,55,3,0,1190,242.59 MB,12.51 GB,354
7/13/2022 0:05:32,4,0,109,5548,31397,448,118,272,7742,0,0,1335,0,0,440,1,2,103725,0,0,660,0,55,0,0,1190,242.59 MB,12.51 GB,354
7/14/2022 0:04:49,4,0,109,5555,31402,449,118,272,7743,0,0,1335,0,0,440,29,11,103753,0,0,660,0,55,3,0,1192,242.67 MB,12.51 GB,354
7/15/2022 0:05:46,7,0,109,5555,31402,449,118,272,7743,0,0,1335,0,0,440,0,0,103753,0,0,660,0,55,0,0,1192,242.68 MB,12.51 GB,354
7/16/2022 0:03:24,3,0,109,5565,31403,451,118,272,7759,0,0,1335,0,0,440,41,29,103793,0,0,660,0,55,2,0,1194,242.77 MB,12.51 GB,354
7/17/2022 0:04:47,9,0,109,5583,31407,456,118,273,7769,0,1,1335,0,1,440,126,80,103889,0,0,660,0,55,14,0,1206,243.12 MB,12.51 GB,356
7/18/2022 0:01:05,6,0,109,5597,31415,462,120,272,7782,2,0,1337,1,1,441,80,51,103957,0,0,660,0,55,13,0,1217,243.38 MB,12.51 GB,356
7/19/2022 0:00:32,3,0,109,5599,31418,462,123,275,7783,1,0,1338,0,0,441,23,12,103980,0,0,660,0,55,3,0,1220,243.54 MB,12.51 GB,357
7/20/2022 0:17:03,5,0,109,5599,31418,462,123,275,7783,0,0,1338,0,0,441,1,1,103981,0,0,660,0,55,0,0,1220,243.54 MB,12.51 GB,357
7/21/2022 0:11:18,6,0,109,5600,31419,462,123,275,7783,0,0,1338,0,0,441,2,4,103983,0,0,660,0,55,0,0,1220,243.55 MB,12.51 GB,357
7/22/2022 0:13:38,2,0,109,5601,31420,462,123,275,7783,0,0,1338,0,0,441,2,1,103985,0,0,660,0,55,0,0,1220,243.57 MB,12.51 GB,357
7/23/2022 0:00:34,5,0,109,5603,31421,462,123,275,7784,0,0,1338,0,0,441,5,1,103990,0,0,660,0,55,0,0,1220,243.58 MB,12.51 GB,358
7/24/2022 0:21:15,8,0,109,5606,31453,466,123,275,7784,4,2,1342,1,1,442,53,15,104043,5,10,665,0,55,0,0,1220,243.97 MB,12.52 GB,359
7/25/2022 0:04:27,12,0,110,5623,31459,475,123,275,7802,6,3,1344,2,2,443,87,41,104128,0,0,665,0,55,1,0,1221,244.15 MB,12.58 GB,361
7/26/2022 0:01:11,2,0,110,5623,31460,475,123,275,7804,0,0,1344,0,0,443,4,2,104132,0,0,665,0,55,0,0,1221,244.15 MB,12.58 GB,361
7/27/2022 0:03:36,4,0,110,5623,31460,475,123,275,7804,0,0,1344,0,0,443,0,0,104132,0,0,665,0,55,0,0,1221,244.15 MB,12.58 GB,361
7/28/2022 0:02:50,2,0,110,5623,31461,475,123,275,7804,0,0,1344,0,0,443,1,1,104133,0,0,665,0,55,0,0,1221,244.16 MB,12.58 GB,361
7/29/2022 0:41:39,5,0,110,5623,31462,475,123,275,7807,0,0,1344,0,0,443,4,5,104137,0,0,665,0,55,0,0,1221,244.17 MB,12.58 GB,361
7/30/2022 0:03:35,5,0,110,5623,31462,475,123,275,7807,0,0,1344,0,0,443,0,1,104137,0,0,665,0,55,0,0,1221,244.17 MB,12.58 GB,361
7/31/2022 1:00:49,12,0,110,5624,31462,476,123,275,7807,1,0,1345,0,0,443,10,6,104147,0,0,665,0,55,0,0,1221,244.18 MB,12.59 GB,361
8/1/2022 0:00:04,5,0,110,5626,31470,479,123,274,7809,0,0,1345,0,1,443,18,18,104165,0,0,665,0,55,0,0,1221,244.28 MB,12.59 GB,362
8/2/2022 0:00:49,3,0,112,5630,31476,482,126,274,7811,2,0,1347,0,0,443,24,13,104188,0,0,665,0,55,1,0,1222,244.40 MB,12.59 GB,363
8/3/2022 0:00:59,4,0,112,5630,31476,482,126,274,7811,0,0,1347,0,0,443,0,0,104188,0,0,665,0,55,0,0,1222,244.40 MB,12.59 GB,363
8/4/2022 0:05:44,4,0,112,5630,31476,482,126,274,7811,0,0,1347,0,0,443,1,2,104189,0,0,665,0,55,0,0,1222,244.40 MB,12.59 GB,363
8/5/2022 0:03:08,4,0,112,5631,31476,484,127,274,7823,0,0,1347,0,0,443,13,14,104202,0,0,665,0,55,0,0,1222,244.45 MB,12.59 GB,363
8/6/2022 0:00:58,5,0,112,5631,31477,484,127,274,7823,0,0,1347,0,0,443,2,1,104204,0,0,665,0,55,0,0,1222,244.45 MB,12.59 GB,363
8/7/2022 0:00:22,2,0,112,5632,31476,484,127,274,7823,0,0,1347,0,0,443,4,3,104206,0,0,665,0,55,0,0,1222,244.47 MB,12.59 GB,363
8/8/2022 0:03:30,7,0,112,5637,31477,484,127,274,7823,0,0,1347,0,0,443,11,3,104217,0,0,665,0,55,1,0,1223,244.49 MB,12.59 GB,363
8/9/2022 0:11:07,1,0,112,5637,31477,484,127,274,7823,0,0,1347,0,0,443,1,0,104218,0,0,665,0,55,0,0,1223,244.49 MB,12.59 GB,363
8/10/2022 0:14:28,5,0,112,5638,31477,486,127,274,7826,0,0,1347,0,0,443,10,5,104228,0,0,665,0,55,0,0,1223,244.53 MB,12.59 GB,363
8/11/2022 0:08:04,3,0,112,5639,31477,486,127,274,7826,0,0,1347,0,0,443,4,2,104230,0,0,665,0,55,0,0,1223,244.53 MB,12.59 GB,363
8/12/2022 0:12:24,6,0,112,5643,31477,487,127,274,7833,0,0,1347,0,1,443,23,11,104252,0,0,665,0,55,1,0,1224,244.56 MB,12.59 GB,363
8/13/2022 0:11:28,11,0,112,5645,31478,487,127,274,7833,0,2,1347,0,0,443,12,4,104264,0,3,665,0,55,0,0,1224,244.58 MB,12.59 GB,363
8/14/2022 0:16:27,2,0,112,5648,31485,489,127,275,7839,0,0,1347,0,0,443,48,17,104312,0,0,665,0,55,2,0,1226,244.73 MB,12.59 GB,364
8/15/2022 0:23:29,9,0,112,5647,31490,491,127,275,7853,1,0,1348,1,1,444,16,12,104328,0,0,665,0,55,1,0,1227,244.86 MB,12.59 GB,364
8/16/2022 0:03:51,1,0,112,5651,31493,492,127,277,7878,1,5,1349,0,0,444,46,28,104374,1,0,666,0,55,2,0,1229,245.09 MB,12.59 GB,365
8/17/2022 0:24:47,5,0,112,5653,31500,498,127,279,7900,3,3,1351,1,2,445,53,36,104420,0,0,666,0,55,4,0,1231,245.37 MB,12.59 GB,365
8/18/2022 0:23:25,8,0,112,5663,31506,510,127,279,7922,1,2,1352,0,0,445,83,64,104502,0,0,666,0,55,1,0,1232,245.81 MB,12.59 GB,368
8/19/2022 0:25:06,6,0,112,5680,31535,519,127,281,7953,1,7,1352,0,0,445,102,79,104589,0,0,666,0,55,7,0,1239,246.77 MB,12.59 GB,369
8/20/2022 0:15:34,3,0,112,5683,31539,520,127,285,7973,0,0,1352,0,0,445,35,39,104608,0,0,666,0,55,2,0,1241,247.05 MB,12.59 GB,369
8/21/2022 0:29:07,6,0,112,5691,31551,520,164,289,8005,2,1,1354,0,1,445,99,43,104703,0,0,666,0,55,5,0,1245,247.66 MB,12.59 GB,370
8/22/2022 0:00:07,6,0,112,5693,31561,522,165,300,8029,1,2,1354,0,0,445,72,40,104765,0,0,666,0,55,8,0,1251,248.02 MB,12.59 GB,370
8/23/2022 0:13:18,6,0,113,5702,31563,524,165,305,8057,1,0,1355,0,0,445,76,65,104823,0,0,666,0,55,3,0,1253,248.41 MB,12.59 GB,370
8/24/2022 0:00:44,7,0,113,5708,31577,525,165,306,8065,2,0,1357,1,1,446,52,40,104857,0,0,666,0,55,4,1,1255,248.64 MB,12.59 GB,370
8/25/2022 0:20:34,8,0,113,5718,31592,527,165,306,8085,1,0,1357,0,0,446,61,31,104917,0,0,666,0,55,1,0,1256,248.98 MB,12.59 GB,370
8/26/2022 0:09:57,5,0,113,5724,31594,527,165,306,8085,0,0,1357,0,0,446,17,7,104934,0,0,666,0,55,2,0,1258,249.09 MB,12.59 GB,370
8/27/2022 0:00:22,3,0,113,5726,31596,527,165,306,8085,0,0,1357,0,0,446,5,2,104939,0,0,666,0,55,0,0,1258,249.11 MB,12.59 GB,370
8/28/2022 0:14:10,9,0,113,5738,31608,533,165,309,8104,0,1,1357,0,0,446,62,45,105001,1,0,667,0,55,8,1,1265,249.42 MB,12.59 GB,370
8/29/2022 0:00:24,2,0,113,5736,31612,539,165,309,8107,0,1,1357,0,0,446,51,22,105052,0,0,667,0,55,2,0,1267,249.54 MB,12.59 GB,370
8/30/2022 0:01:22,4,0,113,5737,31619,541,165,309,8107,1,1,1358,0,0,446,31,16,105079,0,0,667,0,55,1,1,1268,249.60 MB,12.59 GB,371
8/31/2022 0:26:38,13,0,113,5744,31625,542,165,311,8120,0,1,1358,0,0,446,42,26,105121,0,0,667,0,55,3,0,1271,249.79 MB,12.59 GB,371
9/1/2022 0:06:09,6,0,113,5748,31625,542,165,314,8142,1,0,1359,0,0,446,46,32,105167,0,0,667,0,55,3,0,1274,249.95 MB,12.59 GB,371
9/2/2022 0:10:29,1,0,113,5748,31625,542,165,314,8142,7,1,1366,3,3,449,0,1,105167,0,0,667,0,55,0,0,1274,249.95 MB,12.97 GB,371
9/3/2022 0:03:29,7,0,113,5750,31642,546,165,314,8142,0,1,1366,0,0,449,33,20,105200,0,0,667,0,55,1,0,1275,250.06 MB,12.97 GB,372
9/4/2022 0:39:09,8,0,113,5752,31648,557,165,314,8154,3,2,1369,0,1,449,76,59,105259,1,1,668,0,55,3,3,1278,250.29 MB,12.97 GB,375
9/5/2022 0:16:02,2,1,113,5754,31646,565,165,314,8166,6,6,1375,0,0,449,55,36,105313,0,0,668,1,55,7,0,1285,250.56 MB,12.97 GB,375
9/6/2022 0:01:29,7,0,113,5757,31654,603,166,314,8230,0,7,1375,0,0,449,259,122,105572,5,0,673,0,55,19,2,1302,251.42 MB,12.97 GB,375
9/7/2022 0:21:33,7,0,113,5757,31663,631,166,314,8297,3,3,1378,0,0,449,303,175,105815,0,0,673,0,55,19,1,1316,252.14 MB,12.97 GB,377
9/8/2022 0:07:46,13,0,113,5764,31686,633,166,314,8345,5,9,1383,10,11,459,104,92,105904,0,0,673,1,55,9,0,1322,252.56 MB,12.97 GB,378
9/9/2022 0:55:29,9,0,113,5768,31690,636,166,315,8354,2,1,1385,0,0,459,72,90,105952,0,0,673,0,55,5,1,1326,252.72 MB,12.98 GB,379
9/10/2022 0:05:36,2,0,113,5767,31690,638,166,316,8371,0,1,1385,0,1,459,48,48,105996,0,0,673,0,55,5,3,1330,253.06 MB,12.98 GB,380
9/11/2022 0:02:26,3,0,113,5766,31692,640,166,316,8371,0,0,1385,0,0,459,17,19,106003,0,0,673,1,55,2,2,1331,253.13 MB,12.98 GB,380
9/12/2022 0:07:00,10,0,113,5766,31695,657,165,317,8382,2,8,1386,0,0,459,60,57,106063,0,0,673,0,55,2,0,1333,253.34 MB,12.99 GB,382
9/13/2022 0:13:15,3,0,113,5767,31694,659,165,317,8385,1,13,1384,0,0,459,28,22,106048,0,0,673,0,54,2,0,1333,253.38 MB,12.99 GB,382
9/14/2022 0:19:09,6,0,113,5767,31696,659,165,317,8386,0,11,1384,0,0,459,6,4,106053,0,0,673,0,54,0,0,1333,253.39 MB,12.99 GB,382
9/15/2022 0:07:37,6,0,113,5769,31698,659,165,317,8386,0,1,1384,0,0,459,5,4,106056,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/16/2022 0:05:19,1,0,113,5769,31698,660,165,317,8387,0,0,1384,0,0,459,1,3,106057,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/17/2022 0:08:05,6,0,112,5769,31700,660,164,317,8387,0,0,1384,0,0,459,1,3,106058,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/18/2022 0:29:58,2,0,112,5769,31702,660,164,317,8387,0,0,1384,0,0,459,2,2,106060,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/19/2022 0:08:37,6,0,112,5769,31702,660,164,317,8388,0,0,1384,0,0,459,5,5,106065,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/20/2022 0:05:55,1,0,112,5769,31702,660,164,317,8388,0,0,1384,0,0,459,0,0,106065,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/21/2022 0:03:03,1,0,112,5769,31702,660,164,317,8388,0,0,1384,0,0,459,0,0,106065,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/22/2022 0:01:07,6,0,112,5769,31704,660,164,317,8388,0,0,1384,0,0,459,2,2,106067,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/23/2022 0:10:54,5,0,112,5769,31704,660,164,317,8388,0,0,1384,0,0,459,0,0,106067,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/24/2022 0:09:14,3,0,112,5769,31704,660,164,317,8388,0,0,1384,0,0,459,0,0,106067,0,0,673,0,54,0,0,1333,253.44 MB,12.99 GB,383
9/25/2022 0:18:08,4,0,112,5769,31703,661,164,317,8413,0,0,1384,0,0,459,20,21,106087,0,1,673,0,54,0,0,1333,253.52 MB,12.99 GB,384
9/26/2022 0:11:14,3,0,112,5771,31706,662,164,317,8414,0,0,1384,0,0,459,11,9,106098,0,0,673,0,54,0,0,1333,253.55 MB,12.99 GB,385
9/27/2022 0:33:59,4,0,112,5771,31706,662,164,317,8414,0,0,1384,0,0,459,0,0,106098,0,0,673,0,54,0,0,1333,253.55 MB,12.99 GB,385
9/28/2022 0:01:34,10,0,112,5771,31706,662,164,317,8438,0,0,1384,0,0,459,13,15,106111,0,0,673,0,54,0,0,1333,253.59 MB,12.99 GB,385
9/29/2022 0:54:18,2,0,112,5771,31706,662,164,317,8438,1,1,1385,0,0,459,3,2,106113,0,0,673,0,54,0,0,1333,253.59 MB,12.99 GB,385
9/30/2022 0:12:23,9,0,112,5772,31706,662,164,317,8438,0,0,1385,0,0,459,3,4,106116,0,0,673,0,54,0,0,1333,253.60 MB,12.99 GB,385
10/1/2022 0:04:01,5,0,112,5772,31706,662,164,317,8438,0,0,1385,0,0,459,2,3,106116,0,0,673,0,54,0,0,1333,253.60 MB,12.99 GB,385
10/2/2022 0:16:41,7,0,112,5774,31706,662,164,317,8441,0,0,1385,0,0,459,9,4,106125,0,0,673,0,54,0,0,1333,253.61 MB,12.99 GB,385
10/3/2022 0:04:55,7,0,112,5774,31706,662,164,317,8441,0,0,1385,0,0,459,11,4,106127,0,0,673,0,54,0,0,1333,253.62 MB,12.99 GB,385
10/4/2022 0:10:58,4,0,112,5774,31706,662,164,317,8441,0,7,1385,0,0,459,0,0,106127,0,0,673,0,53,0,0,1333,253.62 MB,12.99 GB,385
10/5/2022 0:13:37,12,0,112,5775,31705,663,164,317,8445,0,1,1385,0,0,459,18,9,106145,0,0,673,0,53,0,0,1333,253.66 MB,12.99 GB,385
10/6/2022 0:03:05,9,0,112,5775,31705,663,164,317,8445,2,0,1387,0,0,459,18,8,106145,0,0,673,0,53,0,0,1333,253.66 MB,12.99 GB,385
10/7/2022 0:22:46,3,0,112,5779,31705,663,164,317,8445,0,0,1387,0,0,459,4,1,106149,0,0,673,0,53,0,0,1333,253.67 MB,12.99 GB,385
10/8/2022 0:03:32,4,0,112,5779,31706,663,164,317,8445,1,0,1388,0,0,459,1,0,106150,0,0,673,0,53,0,0,1333,253.68 MB,12.99 GB,385
10/9/2022 0:02:12,3,0,112,5779,31714,663,164,317,8453,0,0,1388,0,0,459,14,7,106164,0,0,673,0,53,0,0,1333,253.75 MB,12.99 GB,385
10/10/2022 0:00:56,3,0,112,5787,31743,665,164,317,8456,0,0,1388,0,0,459,53,16,106217,0,0,673,0,53,2,0,1335,253.84 MB,12.99 GB,386
10/11/2022 0:04:13,1,0,112,5790,31758,665,164,317,8456,0,1,1388,0,0,459,24,8,106241,1,0,674,0,53,2,1,1337,253.90 MB,12.99 GB,386
10/12/2022 0:11:09,6,0,112,5790,31758,665,164,317,8456,4,3,1392,3,3,462,0,0,106241,0,0,674,0,52,0,0,1337,253.91 MB,12.99 GB,386
10/13/2022 0:04:16,8,0,112,5790,31759,665,164,317,8457,0,0,1392,0,0,462,4,3,106245,0,0,674,0,51,0,0,1337,253.92 MB,12.99 GB,388
10/14/2022 0:01:00,2,0,112,5790,31759,666,164,317,8483,2,1,1394,0,0,462,24,27,106269,0,0,674,0,51,0,0,1337,253.98 MB,12.99 GB,390
10/15/2022 0:08:16,6,0,112,5790,31759,666,164,317,8483,0,0,1394,0,0,462,1,2,106270,0,0,674,0,51,0,0,1337,253.98 MB,12.99 GB,391
10/16/2022 0:00:15,1,0,112,5790,31759,666,164,317,8483,1,1,1395,1,1,463,0,0,106270,0,0,674,0,51,0,0,1337,253.98 MB,12.99 GB,391
10/17/2022 0:05:53,5,0,112,5791,31761,667,164,317,8484,1,0,1396,0,0,463,9,5,106278,0,0,674,0,51,1,0,1338,254.01 MB,12.99 GB,391
10/18/2022 0:02:03,3,0,112,5791,31761,667,164,317,8485,0,0,1396,0,0,463,3,1,106281,0,0,674,0,51,0,0,1338,254.01 MB,12.99 GB,391
10/19/2022 0:06:52,3,0,112,5791,31761,667,164,317,8485,0,0,1396,0,0,463,0,0,106281,0,0,674,0,51,0,0,1338,254.01 MB,12.99 GB,391
10/20/2022 0:02:17,3,0,112,5791,31761,667,164,317,8485,0,0,1396,0,0,463,0,0,106281,0,0,674,0,51,0,0,1338,254.01 MB,12.99 GB,391
10/21/2022 0:05:17,3,0,112,5791,31761,667,164,317,8485,0,0,1396,0,0,463,0,1,106281,0,0,674,0,51,0,0,1338,254.01 MB,12.99 GB,391
10/22/2022 0:16:37,1,0,112,5791,31762,667,164,317,8485,0,0,1396,0,0,463,1,0,106282,0,0,674,0,51,0,0,1338,254.01 MB,12.99 GB,391
10/23/2022 0:00:40,10,0,112,5795,31762,673,164,317,8506,2,1,1398,0,0,463,48,26,106330,0,0,674,0,51,1,0,1339,254.12 MB,12.99 GB,392
10/24/2022 0:08:10,4,0,112,5795,31762,673,164,317,8508,1,0,1399,0,0,463,7,4,106337,0,0,674,0,51,0,0,1339,254.14 MB,12.99 GB,392
10/25/2022 0:00:24,8,0,112,5796,31763,673,164,317,8508,0,0,1399,0,0,463,8,2,106345,0,0,674,0,51,0,0,1339,252.62 MB,12.99 GB,392
10/26/2022 0:03:54,7,0,112,5796,31763,673,164,317,8508,0,0,1399,0,0,463,8,1,106345,0,0,674,0,51,0,0,1339,252.62 MB,12.99 GB,392
10/27/2022 0:31:01,3,0,112,5796,31763,673,164,317,8508,0,0,1399,0,0,463,0,0,106345,0,0,674,0,51,0,0,1339,252.62 MB,12.99 GB,392
10/28/2022 0:04:57,8,0,112,5796,31764,673,164,317,8508,0,0,1399,0,0,463,1,1,106346,0,0,674,0,51,0,0,1339,252.65 MB,12.99 GB,392
10/29/2022 0:28:41,2,0,112,5796,31765,673,164,317,8508,0,0,1399,0,0,463,1,0,106347,0,0,674,0,51,0,0,1339,252.66 MB,12.99 GB,392
10/30/2022 0:07:30,8,0,112,5802,31770,675,165,317,8512,0,0,1399,0,0,463,37,16,106384,0,0,674,0,51,1,1,1340,252.79 MB,12.99 GB,394
10/31/2022 0:52:05,2,0,112,5803,31772,677,165,317,8513,0,0,1399,0,0,463,17,13,106401,0,0,674,0,51,3,0,1343,252.89 MB,12.99 GB,395
11/1/2022 0:01:16,3,0,112,5803,31772,677,165,317,8513,0,0,1399,0,0,463,0,0,106401,0,0,674,0,51,0,0,1343,252.89 MB,12.99 GB,395
11/2/2022 1:01:00,4,0,112,5803,31772,677,165,317,8513,0,0,1399,0,0,463,0,0,106401,0,0,674,0,51,0,0,1343,252.89 MB,12.99 GB,395
11/3/2022 0:07:25,1,0,112,5803,31772,677,165,317,8513,0,0,1399,0,0,463,2,0,106403,0,0,674,0,51,0,0,1343,252.90 MB,12.99 GB,395
11/4/2022 0:01:12,5,0,112,5803,31772,677,165,317,8513,0,0,1399,0,0,463,0,0,106403,0,0,674,0,51,0,0,1343,252.90 MB,12.99 GB,395
11/5/2022 0:02:50,4,0,112,5804,31779,678,165,317,8534,0,0,1399,0,0,463,17,16,106420,0,0,674,0,51,0,0,1343,253.01 MB,12.99 GB,395
11/6/2022 0:01:09,6,0,112,5804,31779,678,165,317,8534,0,0,1399,0,0,463,2,0,106422,0,0,674,0,51,0,0,1343,253.01 MB,12.99 GB,395
11/6/2022 23:04:51,2,0,112,5804,31779,678,165,317,8534,0,0,1399,0,0,463,0,0,106422,0,0,674,0,51,0,0,1343,253.02 MB,12.99 GB,395
11/7/2022 23:03:00,3,0,112,5805,31783,678,165,317,8536,0,0,1399,0,0,463,9,8,106431,0,0,674,0,51,0,0,1343,253.10 MB,12.99 GB,396
11/8/2022 23:06:40,4,0,112,5805,31785,678,165,317,8536,0,0,1399,0,0,463,9,2,106440,0,0,674,0,51,0,0,1343,253.15 MB,12.99 GB,396
11/9/2022 23:03:43,2,0,112,5813,31787,678,165,317,8542,0,0,1399,0,0,463,22,6,106462,0,0,674,0,51,1,0,1344,253.21 MB,12.99 GB,396
11/10/2022 23:01:26,4,0,112,5814,31787,678,165,317,8546,0,0,1399,0,0,463,12,5,106474,0,0,674,0,51,0,0,1344,253.24 MB,12.99 GB,396
11/11/2022 23:02:09,4,0,112,5814,31787,678,165,317,8546,0,0,1399,0,0,463,0,1,106474,0,0,674,0,51,0,0,1344,253.24 MB,12.99 GB,396
11/12/2022 23:07:29,10,0,112,5814,31788,678,165,317,8547,0,1,1399,0,0,463,8,2,106482,0,0,674,0,51,1,0,1345,253.28 MB,12.99 GB,396
11/13/2022 23:10:21,1,0,112,5814,31788,678,165,317,8547,0,0,1399,0,0,463,0,0,106482,0,0,674,0,51,0,0,1345,253.28 MB,12.99 GB,396
