user,timestamp,surah,verse
3856,1440198214,76,10
3856,1440544472,76,11
3856,1440803492,76,16
3856,1440803496,76,17
3856,1441061008,76,19
3856,1441408116,76,24
3856,1441839517,77,7
3856,1441839558,77,1
3856,1443614697,58,4
3856,1444167717,1,1
3856,1444392004,58,5
3856,1446726018,58,18
3856,1449315840,64,4
3856,1449748646,59,8
3856,1450480048,59,1
3862,1443566682,4,15
3862,1443568305,4,24
3870,1443567819,1,1
3870,1443572869,2,23
3870,1443572947,2,26
3870,1443573000,2,45
3870,1443573027,2,62
3870,1443573907,2,87
3870,1443574993,2,1
3870,1443575204,2,101
3870,1443641372,2,116
3870,1443652600,2,125
3870,1443788887,2,142
3870,1443825386,2,212
3870,1443895570,2,216
3870,1443901438,2,284
3870,1443998151,3,110
3870,1445788588,4,59
3870,1445799705,4,98
3878,1443569813,113,5
3881,1443744827,10,3
3902,1436713846,2,284
3902,1436713858,2,285
3902,1436713866,2,286
3927,1435540874,7,193
3940,1435047521,33,1
3948,1445285691,25,65
3952,1443621393,2,1
3952,1443639022,2,4
3952,1445093451,2,40
3952,1445240972,2,53
3952,1445696884,2,59
3952,1445787002,2,73
3952,1445895078,2,82
3952,1446043819,2,87
3952,1446604775,2,125
3975,1440739088,2,285
3975,1440739551,18,1
3975,1440910486,3,190
3975,1443590261,1,1
4006,1435742392,1,1
4023,1446517361,12,4
4025,1445172028,61,1
4025,1457063719,2,284
4025,1457804646,33,31
4047,1435295282,24,26
4047,1443602154,9,17
4054,1446726700,55,78
4055,1436477441,55,9
4055,1436477713,55,1
4059,1447850312,55,1
4093,1435461546,72,6
4093,1435630318,72,1
4093,1436014458,72,10
4093,1442110811,72,15
4093,1443578982,72,18
4093,1444009374,72,20
4093,1444479374,72,22
4100,1459659704,76,20
4134,1436009357,26,83
4134,1443518097,2,65
4134,1443518542,2,107
4134,1443519203,2,151
4140,1445116887,47,18
4140,1447750589,13,3
4140,1447750638,21,43
4172,1444494989,13,28
4214,1443560530,3,7
4214,1443560704,3,21
4214,1443560758,3,26
4214,1443560835,3,33
4214,1443560885,3,37
4214,1443560896,3,38
4214,1443560915,3,39
4214,1443560980,3,45
4214,1443560989,3,46
4214,1443561002,3,47
4214,1443561012,3,48
4214,1443561045,3,49
4214,1443561063,3,50
4214,1443561068,3,51
4214,1443561082,3,52
4214,1443561126,3,55
4214,1443561153,3,59
4214,1443561199,3,64
4214,1443561223,3,65
4214,1443561243,3,67
4214,1443561262,3,69
4214,1443561275,3,71
4214,1443600063,3,79
4214,1443600080,3,80
4214,1443600109,3,81
4214,1443600143,3,84
4214,1443600152,3,85
4214,1443600192,3,90
4214,1443600242,3,93
4214,1443600266,3,96
4214,1443600297,3,98
4214,1443600320,3,100
4214,1443600436,3,110
4214,1443600463,3,112
4214,1443600473,3,113
4214,1443600485,3,114
4214,1443600492,3,115
4214,1443600902,3,119
4214,1443600988,3,129
4214,1443601028,3,135
4214,1443601129,3,147
4214,1443601150,3,149
4214,1443602297,3,184
4214,1443602320,3,185
4214,1443602405,3,193
4214,1443602553,4,3
4214,1443602631,4,9
4214,1443623263,5,3
4214,1443623320,5,5
4214,1443623362,5,6
4214,1443623479,5,13
4214,1443623495,5,14
4214,1443623509,5,15
4214,1443623550,5,17
4214,1443623569,5,18
4214,1443623585,5,19
4214,1443637054,5,46
4214,1443642249,5,70
4214,1443642283,5,72
4214,1443642300,5,73
4214,1443642319,5,75
4214,1443642337,5,77
4214,1443642396,5,83
4214,1443642469,5,90
4214,1443642488,5,91
4214,1443642733,5,110
4214,1443642830,5,116
4214,1443642848,5,117
4214,1443643923,6,7
4214,1443643926,6,8
4214,1443643935,6,9
4214,1443644442,6,60
4214,1443645578,6,68
4214,1443645787,6,84
4214,1443645796,6,85
4214,1443645803,6,86
4214,1443645861,6,91
4214,1443645876,6,92
4214,1443645992,6,101
4214,1443731480,6,151
4214,1443732945,6,161
4214,1443732948,6,162
4214,1443733030,7,6
4214,1443733085,7,13
4214,1443733121,7,16
4214,1443733131,7,17
4214,1443733138,7,18
4214,1443733210,7,24
4214,1443733653,7,58
4214,1443735534,7,146
4214,1443735749,7,157
4231,1444395159,14,41
4238,1436548167,18,16
4254,1436579993,40,2
4265,1440275909,65,5
4265,1443631745,64,11
4265,1458671693,2,1
4266,1435958947,2,72
4266,1438801563,2,185
4272,1434627067,18,2
4298,1445860783,68,51
4298,1445860788,68,52
4319,1435507860,48,11
4337,1438534955,7,126
4353,1435032970,58,4
4353,1435206513,60,2
4353,1435206949,58,18
4353,1435292093,59,1
4353,1435725534,64,10
4353,1435805095,77,1
4353,1435821954,45,1
4353,1435826429,44,10
4353,1436241859,18,30
4353,1436253549,18,46
4353,1436254075,18,60
4353,1436329736,18,61
4353,1436664505,21,45
4353,1436683842,22,1
4353,1439531554,18,23
4353,1441773307,18,31
4353,1442975700,18,51
4353,1444883781,40,22
4353,1445055988,40,31
4353,1446009026,14,7
4353,1446525565,14,12
4353,1446611657,14,22
4353,1446699072,14,35
4353,1446957776,19,16
4353,1447042890,19,43
4353,1447129897,19,53
4353,1447217586,19,70
4353,1447302850,19,90
4354,1442673262,2,101
4354,1443649652,2,23
4354,1443739439,2,61
4354,1443820699,2,57
4354,1444256414,9,55
4354,1444428776,9,70
4354,1444690237,9,79
4354,1446674073,9,96
4354,1457127880,2,100
4376,1435927276,44,46
4376,1438748534,67,1
4382,1446370987,7,179
4382,1446372032,7,204
4397,1443717319,40,3
4408,1435379435,36,12
4411,1439857098,2,48
4415,1445953430,9,50
4415,1446078512,9,60
4415,1446166744,9,70
4415,1449057962,9,30
4415,1449102316,9,40
4420,1441415580,11,51
4420,1442451254,17,72
4420,1442711920,20,61
4454,1496497708,2,1
4461,1443936968,85,14
4463,1446141920,36,37
4472,1444282209,2,23
4472,1444282444,2,24
4472,1444291638,2,35
4472,1444303354,2,41
4472,1444315883,2,51
4472,1444361421,2,55
4472,1444368066,2,58
4472,1444368550,2,77
4472,1444626413,2,87
4472,1444648199,2,93
4472,1444652026,2,99
4472,1444791523,2,103
4472,1444824610,2,106
4472,1444885945,2,112
4472,1444994848,2,115
4472,1445317466,2,120
4472,1445750469,2,127
4472,1445836311,2,144
4472,1445846281,2,148
4472,1446008429,2,150
4472,1446613659,2,154
4472,1446700216,2,160
4472,1446797024,2,167
4472,1446897249,2,178
4472,1447389583,2,186
4472,1447499706,2,188
4472,1447584800,2,189
4472,1447650439,2,195
4472,1448427064,2,197
4472,1448612055,2,203
4472,1448694122,2,215
4472,1448870604,2,222
4472,1449130591,2,228
4472,1449217059,2,230
4477,1444219858,2,23
4477,1444372143,14,3
4477,1448110275,107,4
4487,1438099840,2,241
4487,1438128978,2,247
4487,1438129794,2,249
4487,1438130129,2,250
4487,1438178102,2,253
4487,1438178346,2,254
4487,1438215236,2,255
4487,1438215471,2,257
4487,1438216020,2,259
4487,1438310417,2,260
4487,1438330212,2,266
4487,1438383623,2,273
4487,1438383976,2,275
4487,1438384575,2,277
4487,1438384880,2,278
4487,1438385028,2,279
4487,1438385097,2,280
4487,1438474087,2,282
4487,1438475556,2,283
4487,1438603734,2,285
4487,1438605175,3,7
4487,1438607636,3,8
4487,1438608602,3,14
4487,1438733919,3,25
4487,1438782820,3,30
4487,1438939086,3,36
4487,1438939878,3,40
4487,1438988537,3,44
4487,1439036491,3,53
4487,1439037009,3,58
4487,1439123010,3,60
4487,1439123257,3,62
4487,1439123351,3,64
4487,1439165337,3,65
4487,1439165838,3,69
4487,1439166003,3,71
4487,1439166059,3,72
4487,1439252837,3,74
4487,1439252959,3,75
4487,1439339434,3,78
4487,1439386500,3,79
4487,1439424913,3,81
4487,1439425373,3,84
4487,1439425530,3,85
4487,1439472939,3,88
4487,1439472987,3,89
4487,1439473064,3,90
4487,1439473766,3,93
4487,1439532379,3,96
4487,1439557168,3,97
4487,1439557477,3,99
4487,1439558574,3,104
4487,1439655952,3,109
4487,1439684528,3,120
4487,1439692463,3,125
4487,1439770678,3,133
4487,1440133785,3,135
4487,1440168085,3,140
4487,1440168423,3,142
4487,1440197543,3,145
4487,1440197802,3,146
4487,1440198533,3,152
4487,1440288743,3,156
4487,1440289338,3,160
4487,1440377140,3,167
4487,1440547451,3,169
4487,1440547533,3,170
4487,1440547820,3,172
4487,1440547964,3,173
4487,1440548236,3,175
4487,1440548432,3,176
4487,1440559499,3,180
4487,1440635723,3,181
4487,1440635962,3,183
4487,1440636830,3,187
4487,1440637495,3,191
4487,1440717456,4,1
4487,1440741973,4,4
4487,1440753279,4,10
4487,1440802628,4,14
4487,1440893965,4,20
4487,1440975396,4,24
4487,1441151511,4,28
4487,1441151820,4,31
4487,1441151931,4,32
4487,1441152281,4,34
4487,1441188265,4,36
4487,1441329793,4,44
4487,1441330119,4,46
4487,1441340611,4,50
4487,1441496734,4,52
4487,1441496866,4,53
4487,1441497118,4,55
4487,1441497702,4,58
4487,1441755935,4,59
4487,1441756193,4,60
4487,1441756433,4,61
4487,1441756902,4,64
4487,1441757605,4,66
4487,1441804058,4,69
4487,1441804279,4,71
4487,1441804460,4,72
4487,1441804686,4,73
4487,1441804901,4,74
4487,1442102340,4,77
4487,1442102802,4,78
4487,1442103713,4,83
4487,1442188642,4,85
4487,1442188807,4,86
4487,1442188991,4,88
4487,1442189115,4,89
4487,1442189344,4,90
4487,1442190862,4,94
4487,1442404765,4,95
4487,1442404997,4,96
4487,1442405071,4,97
4487,1442405353,4,98
4487,1442405514,4,99
4487,1442405914,4,101
4487,1442409442,4,103
4487,1442409820,4,105
4487,1442409956,4,107
4487,1442410061,4,108
4487,1442410338,4,110
4487,1442410437,4,111
4487,1442410655,4,113
4487,1442529958,4,115
4487,1442530107,4,116
4487,1442530468,4,119
4487,1442531604,4,125
4487,1442616334,4,127
4487,1442617205,4,131
4487,1442617438,4,132
4487,1442617573,4,134
4487,1442617640,4,135
4487,1442709816,4,140
4487,1442794261,4,144
4487,1442794685,4,149
4487,1442794762,4,150
4487,1442880724,4,152
4487,1442881201,4,154
4487,1442881362,4,155
4487,1442881595,4,157
4487,1442986886,4,160
4487,1442987310,4,163
4487,1442997498,4,164
4487,1442997892,4,170
4487,1443013857,4,172
4487,1443141730,5,1
4487,1443194219,5,3
4487,1443216552,5,8
4487,1443226035,5,12
4487,1443279153,5,20
4487,1443659029,5,22
4487,1443668795,5,24
4487,1443873387,5,31
4487,1444004752,5,36
4487,1444581989,5,41
4487,1444828899,5,44
4487,1444975099,5,46
4487,1445128038,5,49
4487,1445384999,5,52
4487,1445387061,5,54
4487,1445731651,5,57
4487,1445732100,5,60
4487,1446510202,5,65
4487,1446683395,5,67
4487,1446809675,5,69
4487,1446850600,5,81
4487,1446850791,5,82
4487,1446897856,5,88
4487,1447022012,5,90
4487,1447022177,5,91
4487,1447022573,5,93
4487,1447023248,5,95
4487,1447108485,5,97
4487,1447108865,5,100
4487,1447109099,5,101
4487,1447109255,5,103
4487,1447109437,5,104
4487,1447109577,5,105
4487,1447455255,5,108
4487,1447455402,5,109
4487,1447546859,5,115
4487,1447633748,5,119
4487,1447980736,6,1
4487,1448057724,6,10
4487,1448144167,6,21
4506,1434537636,109,1
4506,1435306224,16,53
4508,1448608361,2,197
4508,1448671132,2,237
4508,1448757146,2,257
4508,1448930403,3,22
4508,1449362334,2,83
4508,1449448927,2,103
4508,1449622097,2,141
4508,1449708395,2,186
4508,1449880660,2,210
4508,1450053495,2,230
4508,1450315646,3,36
4508,1450427287,18,49
4508,1450572952,3,49
4508,1450744956,3,83
4508,1450837723,3,114
4508,1451177373,3,156
4508,1451441945,4,10
4508,1451534065,4,23
4508,1451966532,4,32
4508,1452138130,4,65
4508,1452262419,4,79
4508,1452308431,4,91
4508,1452396254,4,113
4508,1452742253,4,140
4508,1453084728,5,17
4508,1453174494,5,40
4508,1453280987,5,64
4508,1453523294,5,89
4508,1453691783,5,113
4508,1453865048,6,44
4508,1453951304,6,70
4508,1454125486,6,124
4508,1454383846,7,51
4508,1454470351,7,120
4508,1454557475,7,159
4508,1454729112,8,33
4508,1454762201,8,61
4508,1454769379,9,13
4508,1454836678,9,40
4508,1454856670,9,86
4508,1454862764,9,109
4508,1454902564,10,30
4508,1454923574,11,1
4508,1454944067,11,53
4508,1454992383,11,81
4508,1455010722,12,43
4508,1455026992,12,67
4508,1455028994,13,15
4508,1455094740,14,6
4508,1455121897,16,34
4508,1455288888,24,35
4508,1455288894,24,36
4508,1455362983,26,136
4508,1455367670,28,1
4508,1455376771,29,14
4508,1455381513,29,55
4508,1455455127,34,22
4508,1455468073,37,126
4508,1455506796,38,16
4508,1455540964,41,1
4508,1455548843,44,1
4508,1465569686,20,50
4508,1465777057,32,14
4508,1465780647,35,18
4508,1465955670,61,2
4508,1467063829,40,33
4520,1455279224,18,45
4527,1444389767,2,30
4527,1444476931,2,60
4575,1444475709,67,1
4577,1452144279,26,83
4577,1463686772,9,128
4579,1451130896,4,1
4595,1443668971,2,160
4595,1443760930,2,175
4595,1443761571,2,188
4595,1443764366,2,190
4595,1445324090,2,196
4595,1447389967,2,200
4596,1480847881,36,43
4601,1443688160,41,6
4627,1434889949,3,93
4627,1434890006,3,113
4627,1435553484,3,133
4627,1435899460,6,158
4646,1443715910,49,13
4711,1466284769,3,2
4772,1441396400,1,3
4772,1441396409,1,2
4772,1443473804,2,4
4772,1443608276,2,21
4772,1443635347,2,26
4772,1443640462,2,48
4772,1443710338,2,54
4776,1447501365,2,207
4776,1448515020,2,89
4776,1449226767,2,177
4788,1446173362,18,13
4799,1445389866,42,6
4805,1435005479,55,1
4837,1443699528,36,1
4838,1436621868,2,285
4838,1436683163,2,10
4838,1438723333,2,11
4838,1438723434,2,253
4838,1438838048,2,270
4838,1438852242,2,280
4838,1438859749,3,1
4838,1438899411,3,10
4838,1438939782,3,20
4838,1438945776,3,30
4838,1439014802,3,50
4838,1439152941,3,120
4838,1439183741,3,134
4838,1439240421,3,160
4838,1439356540,3,181
4838,1439383233,4,10
4838,1439443617,4,20
4838,1439471423,4,25
4838,1439876161,5,5
4838,1439915459,18,110
4838,1439915467,19,1
4838,1439961377,5,35
4838,1440015827,5,70
4838,1440047887,5,80
4838,1440131215,6,1
4838,1440394996,6,110
4838,1440484306,6,140
4838,1440506632,6,160
4838,1440569814,7,19
4838,1440653955,7,60
4838,1441000370,7,150
4838,1441085978,8,20
4838,1441145891,8,50
4838,1441176284,8,60
4838,1441342126,9,80
4838,1441578103,10,40
4838,1441605254,10,50
4838,1441692250,10,91
4838,1442525961,15,40
4838,1442732755,16,50
4838,1442748101,16,60
4838,1442756338,16,70
4838,1442787802,16,80
4838,1442839377,16,100
4838,1442872670,16,110
4838,1442987747,17,50
4838,1443613159,17,57
4838,1443698135,17,70
4838,1443783997,17,81
4838,1443957204,17,90
4838,1444043274,17,100
4838,1444217842,17,109
4838,1444304489,18,20
4838,1444388845,18,30
4838,1444475002,18,40
4838,1444566346,18,50
4838,1444647543,18,60
4838,1444820330,18,70
4838,1444993610,18,80
4838,1445079976,18,90
4838,1445166395,18,100
4838,1453462256,60,1
4838,1453722472,60,11
4838,1453809604,60,13
4838,1453809616,61,1
4838,1453895215,62,1
4838,1453981914,63,1
4838,1454067787,64,1
4838,1454154038,65,1
4838,1454413611,66,1
4855,1443708317,67,1
4855,1443708531,67,2
4855,1443753316,18,1
4869,1443701907,12,101
4906,1445424783,4,12
4956,1434678209,3,133
4956,1438001661,2,165
4985,1444397714,2,17
4985,1445262345,2,35
4985,1445348615,2,61
4985,1445439102,2,73
4985,1445608926,2,88
4985,1446117403,2,1
5033,1467547038,36,27
5041,1444652226,2,286
5041,1444996539,5,32
5058,1443941606,23,61
5115,1436756503,59,24
5116,1437741046,18,51
5116,1445602940,12,7
5116,1446812199,18,57
5129,1440734019,57,1
5129,1444067717,62,1
5129,1444067724,63,1
5129,1444647661,64,1
5132,1442233514,3,25
5139,1445562021,18,46
5139,1446041330,7,34
5139,1446043528,7,85
5139,1446060078,8,1
5139,1446067559,9,63
5139,1446068322,9,101
5139,1446068769,10,1
5139,1446069697,10,71
5139,1446091084,12,1
5139,1446188549,12,64
5139,1446191807,13,1
5139,1446220403,17,71
5139,1446374975,31,1
5139,1446378341,32,1
5139,1446383970,37,1
5139,1446426994,37,29
5139,1446428066,38,1
5139,1446466298,39,1
5139,1446471681,41,1
5139,1446565173,47,1
5139,1446696251,49,1
5139,1446791511,57,23
5139,1446796191,59,1
5139,1446801101,60,5
5139,1446897856,70,1
5139,1446959517,70,38
5139,1446961504,74,1
5139,1447035297,79,1
5139,1447046881,88,1
5146,1446015820,22,30
5154,1437888980,41,53
5154,1439097817,41,51
5154,1446374871,6,151
5157,1436838856,9,129
5157,1442855474,58,22
5179,1444375027,8,2
5179,1444375224,114,6
5198,1441655143,2,51
5203,1442602396,6,25
5207,1445462010,2,285
5207,1445462063,2,4
5207,1445462318,2,286
5224,1447159150,2,255
5235,1443796643,7,55
5244,1450420640,62,6
5244,1453053429,59,7
5244,1458176014,67,14
5251,1435128397,28,51
5251,1435709208,34,45
5251,1437412349,46,18
5251,1437722818,42,15
5251,1438326713,65,5
5251,1439077219,2,12
5251,1439077436,2,10
5251,1439123870,2,25
5251,1439155773,2,80
5251,1439244217,2,100
5251,1439425524,2,156
5251,1439443716,2,166
5251,1440080740,3,137
5258,1447707998,32,23
5260,1467815971,3,134
5260,1467816154,3,93
5275,1435690644,14,40
5293,1438017827,2,285
5293,1438110653,2,215
5293,1445860378,2,126
5293,1445860493,2,132
5293,1445860935,2,153
5293,1446309839,99,7
5312,1434574551,1,1
5312,1434574684,2,100
5312,1434593139,2,176
5312,1434628855,2,202
5312,1434664645,2,217
5312,1434664788,2,218
5312,1434664873,2,219
5312,1434679160,2,241
5312,1434679189,2,242
5312,1434679972,2,257
5312,1434692933,2,260
5312,1434693303,2,266
5312,1434693602,2,274
5312,1434694273,2,286
5312,1434719993,3,14
5312,1434720686,3,32
5312,1434751499,3,50
5312,1434751843,3,62
5312,1434752553,3,85
5312,1434752732,3,92
5312,1434785109,3,105
5312,1434785528,3,116
5312,1434809385,3,119
5312,1434810054,3,132
5312,1434810360,3,140
5312,1434810569,3,145
5312,1434811359,3,161
5312,1434811482,3,165
5312,1434812009,3,179
5312,1434812318,3,185
5312,1434812590,3,189
5312,1434812857,3,195
5312,1434813025,3,200
5312,1434813622,4,6
5312,1434865924,4,11
5312,1434866256,4,17
5312,1434866457,4,20
5312,1434867001,4,32
5312,1434867030,4,33
5312,1434867267,4,36
5312,1434867556,4,43
5312,1434867792,4,47
5312,1434879148,4,76
5312,1434887734,4,91
5312,1434888009,4,94
5312,1434888176,4,99
5312,1434895819,4,111
5312,1434895993,4,114
5312,1434896430,4,127
5312,1434896490,4,128
5312,1434896806,4,135
5312,1434897008,4,140
5312,1434897291,4,146
5312,1434897476,4,150
5312,1434897861,4,153
5312,1434938621,4,169
5312,1434939367,5,1
5312,1434939705,5,4
5312,1434978352,5,16
5312,1434978831,5,25
5312,1435025449,5,41
5312,1435025979,5,48
5312,1435026376,5,57
5312,1435026911,5,65
5312,1435065142,5,120
5312,1435065174,6,1
5312,1435095888,6,24
5312,1435096435,6,26
5312,1435097746,6,58
5312,1435148532,6,66
5312,1435198054,6,79
5312,1435198303,6,84
5312,1435199479,6,112
5312,1435234930,6,129
5312,1435236768,7,2
5312,1435271154,7,45
5312,1435289616,7,56
5312,1435290277,7,79
5312,1435290375,7,84
5312,1435355439,7,85
5312,1435357140,7,139
5312,1435357219,7,141
5312,1435385527,7,144
5312,1435386013,7,155
5312,1435386397,7,161
5312,1435386828,7,172
5312,1435387179,7,182
5312,1435387385,7,188
5312,1435387942,8,1
5312,1435406076,8,32
5312,1435406877,8,60
5312,1435407421,9,1
5312,1435445326,9,9
5312,1435445834,9,10
5312,1435446783,9,39
5312,1435447249,9,53
5312,1435474088,9,72
5312,1435483326,9,74
5312,1435483566,9,81
5312,1435483709,9,83
5312,1435494383,9,92
5312,1435546635,9,98
5312,1435547022,9,107
5312,1435547848,10,2
5312,1435578990,10,22
5312,1435616656,10,52
5312,1435733916,10,84
5312,1435752547,11,23
5312,1435789892,11,67
5312,1435790081,11,75
5312,1435892338,11,103
5312,1435892811,12,2
5312,1436185440,12,36
5312,1436492652,12,55
5312,1436530071,12,62
5312,1436530531,12,77
5312,1436531541,13,1
5312,1436566199,13,22
5312,1436566471,13,31
5312,1436566690,13,37
5312,1436566884,14,1
5312,1436567000,14,5
5312,1436568093,14,40
5312,1436568384,15,1
5312,1437393482,15,48
5312,1437479929,15,75
5316,1444696737,49,16
5316,1444696859,49,17
5320,1444384568,2,15
5324,1434729491,18,66
5326,1444185054,17,82
5351,1435552055,9,111
5372,1447741294,2,255
5376,1441429959,3,110
5395,1435984127,15,75
5395,1436223716,21,1
5395,1436299374,24,1
5395,1436303271,24,27
5395,1436817131,45,1
5395,1444364990,18,19
5395,1444969859,18,40
5407,1443762421,18,46
5413,1446936604,11,41
5413,1456181267,39,8
5417,1436912413,10,29
5417,1436915220,10,75
5417,1438924305,10,83
5417,1439528436,10,90
5417,1440136704,10,105
5417,1440738668,11,3
5417,1441343218,11,12
5417,1441947957,11,21
5417,1443157173,11,33
5417,1443761860,11,37
5449,1480825409,98,5
5452,1440494389,49,6
5452,1440739130,18,102
5452,1443170463,30,21
5452,1450358689,103,1
5452,1454599775,18,76
5472,1436566098,18,46
5472,1439933992,85,16
5479,1467647715,55,54
5479,1486110669,7,23
5479,1495786580,18,70
5487,1434737539,35,20
5487,1434737551,35,21
5487,1434744336,35,31
5487,1434870465,35,41
5487,1434950230,36,11
5487,1434999162,36,21
5487,1435030423,36,51
5487,1435116842,36,81
5487,1435204218,37,161
5487,1435206974,38,1
5487,1435290541,39,11
5487,1435377538,39,61
5487,1435412738,40,1
5487,1435463500,40,51
5487,1435466309,40,61
5487,1435549841,42,1
5487,1435604579,42,21
5487,1435688611,42,51
5487,1435812889,43,1
5487,1436019803,43,41
5487,1436067589,43,71
5487,1436110547,45,1
5487,1436240805,46,31
5487,1436325162,47,1
5487,1436413435,47,21
